timestamp,contract,rolling_ratio
2025-03-03 12:05:00+00:00,K2025,1.0007933874148451
2025-03-03 12:10:00+00:00,K2025,1.0007933874148451
2025-03-03 12:15:00+00:00,K2025,1.000742041081404
2025-03-03 12:20:00+00:00,K2025,1.000742041081404
2025-03-03 12:25:00+00:00,K2025,1.0006798647791877
2025-03-03 12:30:00+00:00,K2025,1.000679748226749
2025-03-03 12:35:00+00:00,K2025,1.000679748226749
2025-03-03 12:40:00+00:00,K2025,1.000679748226749
2025-03-03 12:45:00+00:00,K2025,1.000662635000033
2025-03-03 12:50:00+00:00,K2025,1.000662635000033
2025-03-03 12:55:00+00:00,K2025,1.0006604932079353
2025-03-03 13:00:00+00:00,K2025,1.0006604932079353
2025-03-03 13:05:00+00:00,K2025,1.0006604932079353
2025-03-03 13:10:00+00:00,K2025,1.0006497754346961
2025-03-03 13:15:00+00:00,K2025,1.00060054966746
2025-03-03 13:20:00+00:00,K2025,1.0005684729007538
2025-03-03 13:25:00+00:00,K2025,1.0005534495975026
2025-03-03 13:30:00+00:00,K2025,1.0005405671916026
2025-03-03 13:35:00+00:00,K2025,1.000506506833442
2025-03-03 13:40:00+00:00,K2025,1.0004084132398179
2025-03-03 13:45:00+00:00,K2025,1.0004084132398179
2025-03-03 13:50:00+00:00,K2025,1.0003400748111968
2025-03-03 13:55:00+00:00,K2025,1.0003357609112347
2025-03-03 14:00:00+00:00,K2025,1.0003400748111968
2025-03-03 14:05:00+00:00,K2025,1.0003357609112347
2025-03-03 14:10:00+00:00,K2025,1.0003357609112347
2025-03-03 14:15:00+00:00,K2025,1.0003400748111968
2025-03-03 14:20:00+00:00,K2025,1.0003400748111968
2025-03-03 14:25:00+00:00,K2025,1.0003400748111968
2025-03-03 14:30:00+00:00,K2025,1.0003357609112347
2025-03-03 14:35:00+00:00,K2025,1.0003357609112347
2025-03-03 14:40:00+00:00,K2025,1.0003400748111968
2025-03-03 14:45:00+00:00,K2025,1.0003616148842762
2025-03-03 14:50:00+00:00,K2025,1.0003616148842762
2025-03-03 14:55:00+00:00,K2025,1.0004256484565515
2025-03-03 15:00:00+00:00,K2025,1.0004396276876246
2025-03-03 15:05:00+00:00,K2025,1.0004396276876246
2025-03-03 15:10:00+00:00,K2025,1.0004396276876246
2025-03-03 15:15:00+00:00,K2025,1.0004089567641863
2025-03-03 15:20:00+00:00,K2025,1.0004089567641863
2025-03-03 15:25:00+00:00,K2025,1.0004396276876246
2025-03-03 15:30:00+00:00,K2025,1.0004396276876246
2025-03-03 15:35:00+00:00,K2025,1.0004788878945043
2025-03-03 15:40:00+00:00,K2025,1.0004939129843853
2025-03-03 15:45:00+00:00,K2025,1.0004997423971576
2025-03-03 15:50:00+00:00,K2025,1.0004997423971576
2025-03-03 15:55:00+00:00,K2025,1.0005466720645118
2025-03-03 16:00:00+00:00,K2025,1.0005701705164378
2025-03-03 16:05:00+00:00,K2025,1.0006390570701513
2025-03-03 16:10:00+00:00,K2025,1.0006583490670589
2025-03-03 16:15:00+00:00,K2025,1.000684279561809
2025-03-03 16:20:00+00:00,K2025,1.000684279561809
2025-03-03 16:25:00+00:00,K2025,1.0007188679956234
2025-03-03 16:30:00+00:00,K2025,1.0007700728523186
2025-03-03 16:35:00+00:00,K2025,1.000755428447657
2025-03-03 16:40:00+00:00,K2025,1.000755428447657
2025-03-03 16:45:00+00:00,K2025,1.000755428447657
2025-03-03 16:50:00+00:00,K2025,1.0007940488906948
2025-03-03 16:55:00+00:00,K2025,1.0008197533089143
2025-03-03 17:00:00+00:00,K2025,1.0008566000939672
2025-03-03 17:05:00+00:00,K2025,1.000901993627056
2025-03-03 17:10:00+00:00,K2025,1.0009233632114611
2025-03-03 17:15:00+00:00,K2025,1.0009233632114611
2025-03-03 17:20:00+00:00,K2025,1.000901993627056
2025-03-03 17:25:00+00:00,K2025,1.0009233632114611
2025-03-03 17:30:00+00:00,K2025,1.000948950257908
2025-03-03 17:35:00+00:00,K2025,1.0009830194139142
2025-03-03 17:40:00+00:00,K2025,1.0010264040432197
2025-03-03 17:45:00+00:00,K2025,1.0010803785611535
2025-03-03 17:50:00+00:00,K2025,1.0011079745113838
2025-03-03 17:55:00+00:00,K2025,1.0011291409101468
2025-03-03 18:00:00+00:00,K2025,1.0011291409101468
2025-03-03 18:05:00+00:00,K2025,1.0011481880483488
2025-03-03 18:10:00+00:00,K2025,1.0011493329010954
2025-03-03 18:15:00+00:00,K2025,1.0011514558094268
2025-03-03 18:20:00+00:00,K2025,1.0011524143501678
2025-03-03 18:25:00+00:00,K2025,1.0011937945115046
2025-03-03 18:30:00+00:00,K2025,1.0012646678401644
2025-03-03 18:35:00+00:00,K2025,1.0013335946574833
2025-03-03 18:40:00+00:00,K2025,1.0013709046256545
2025-03-03 18:45:00+00:00,K2025,1.0013898073875884
2025-03-03 18:50:00+00:00,K2025,1.0014775588266456
2025-03-03 18:55:00+00:00,K2025,1.0014775588266456
2025-03-03 19:00:00+00:00,K2025,1.0017117920823644
2025-03-03 19:05:00+00:00,K2025,1.002589298966401
2025-03-03 19:10:00+00:00,K2025,1.003339493897786
2025-03-03 19:15:00+00:00,K2025,1.003523551582366
2025-03-03 19:20:00+00:00,K2025,1.003523551582366
2025-03-03 19:25:00+00:00,K2025,1.003523551582366
2025-03-03 19:30:00+00:00,K2025,1.003523551582366
2025-03-03 19:35:00+00:00,K2025,1.0036400154389906
2025-03-03 19:45:00+00:00,K2025,1.0037358379169403
2025-03-03 19:50:00+00:00,K2025,1.0037358379169403
2025-03-03 19:55:00+00:00,K2025,1.0037358379169403
2025-03-03 20:00:00+00:00,K2025,1.0037358379169403
2025-03-03 20:05:00+00:00,K2025,1.0037358379169403
2025-03-03 20:10:00+00:00,K2025,1.0037358379169403
2025-03-03 20:15:00+00:00,K2025,1.0036400154389906
2025-03-03 20:20:00+00:00,K2025,1.0035806043619409
2025-03-03 20:25:00+00:00,K2025,1.0034824614691304
2025-03-03 20:30:00+00:00,K2025,1.0035806043619409
2025-03-03 20:35:00+00:00,K2025,1.0035806043619409
2025-03-03 20:45:00+00:00,K2025,1.0035806043619409
2025-03-03 20:50:00+00:00,K2025,1.0035806043619409
2025-03-03 20:55:00+00:00,K2025,1.0035607674497657
2025-03-03 21:00:00+00:00,K2025,1.0035607674497657
2025-03-03 21:05:00+00:00,K2025,1.0034824614691304
2025-03-03 21:20:00+00:00,K2025,1.003434053133201
2025-03-03 21:35:00+00:00,K2025,1.003504408770968
2025-03-03 21:40:00+00:00,K2025,1.0034659541510624
2025-03-03 21:50:00+00:00,K2025,1.0034659541510624
2025-03-03 21:55:00+00:00,K2025,1.0035143624869918
2025-03-03 22:15:00+00:00,K2025,1.0035143624869918
2025-03-03 22:45:00+00:00,K2025,1.0035607674497657
2025-03-04 01:00:00+00:00,K2025,1.0035607674497657
2025-03-04 01:05:00+00:00,K2025,1.0035607674497657
2025-03-04 01:10:00+00:00,K2025,1.0035885547048093
2025-03-04 01:15:00+00:00,K2025,1.003610372254661
2025-03-04 01:20:00+00:00,K2025,1.0036509809856549
2025-03-04 01:25:00+00:00,K2025,1.0036995004639637
2025-03-04 01:35:00+00:00,K2025,1.0037370141089008
2025-03-04 02:05:00+00:00,K2025,1.003787670198851
2025-03-04 02:20:00+00:00,K2025,1.0038520117126812
2025-03-04 02:25:00+00:00,K2025,1.0039264095668752
2025-03-04 02:45:00+00:00,K2025,1.0039322934238037
2025-03-04 03:05:00+00:00,K2025,1.004190381606103
2025-03-04 03:15:00+00:00,K2025,1.0046171481651642
2025-03-04 03:20:00+00:00,K2025,1.0046780073794377
2025-03-04 03:25:00+00:00,K2025,1.004830503108808
2025-03-04 03:30:00+00:00,K2025,1.0048839972053973
2025-03-04 03:35:00+00:00,K2025,1.0049507301329814
2025-03-04 03:40:00+00:00,K2025,1.0049696715035612
2025-03-04 03:45:00+00:00,K2025,1.005023267435476
2025-03-04 03:55:00+00:00,K2025,1.005076863367391
2025-03-04 04:00:00+00:00,K2025,1.0051381327394013
2025-03-04 04:05:00+00:00,K2025,1.0052087933737774
2025-03-04 04:10:00+00:00,K2025,1.0052087933737774
2025-03-04 04:35:00+00:00,K2025,1.0052181846361434
2025-03-04 04:40:00+00:00,K2025,1.0052181846361434
2025-03-04 04:45:00+00:00,K2025,1.0052275627029743
2025-03-04 05:00:00+00:00,K2025,1.0052275627029743
2025-03-04 05:05:00+00:00,K2025,1.0052369407698052
2025-03-04 05:10:00+00:00,K2025,1.0052388148021543
2025-03-04 05:20:00+00:00,K2025,1.0052463077735125
2025-03-04 05:30:00+00:00,K2025,1.0053057361823228
2025-03-04 05:35:00+00:00,K2025,1.0053057361823228
2025-03-04 05:40:00+00:00,K2025,1.0053595456521238
2025-03-04 05:45:00+00:00,K2025,1.005365145058851
2025-03-04 05:50:00+00:00,K2025,1.005365145058851
2025-03-04 06:05:00+00:00,K2025,1.00541538046029
2025-03-04 06:10:00+00:00,K2025,1.00541538046029
2025-03-04 06:20:00+00:00,K2025,1.005467465602921
2025-03-04 06:30:00+00:00,K2025,1.0054897879054119
2025-03-04 06:35:00+00:00,K2025,1.0055083741211714
2025-03-04 06:45:00+00:00,K2025,1.0055083741211714
2025-03-04 06:50:00+00:00,K2025,1.0055476041782097
2025-03-04 06:55:00+00:00,K2025,1.005586832596768
2025-03-04 07:05:00+00:00,K2025,1.0055923989462854
2025-03-04 07:10:00+00:00,K2025,1.0055923989462854
2025-03-04 07:15:00+00:00,K2025,1.0056127744271453
2025-03-04 07:20:00+00:00,K2025,1.0056349928385837
2025-03-04 07:25:00+00:00,K2025,1.0056349928385837
2025-03-04 07:30:00+00:00,K2025,1.0056423864729886
2025-03-04 07:35:00+00:00,K2025,1.0056423864729886
2025-03-04 07:40:00+00:00,K2025,1.0056516220186775
2025-03-04 07:45:00+00:00,K2025,1.0056854952322085
2025-03-04 07:50:00+00:00,K2025,1.0057488480141286
2025-03-04 07:55:00+00:00,K2025,1.0057847735013257
2025-03-04 08:00:00+00:00,K2025,1.0058575563808072
2025-03-04 08:05:00+00:00,K2025,1.0058685769391515
2025-03-04 08:10:00+00:00,K2025,1.0058942553702344
2025-03-04 08:15:00+00:00,K2025,1.0059870303617628
2025-03-04 08:20:00+00:00,K2025,1.006070582559628
2025-03-04 08:25:00+00:00,K2025,1.006116007829537
2025-03-04 08:30:00+00:00,K2025,1.006223318589205
2025-03-04 08:35:00+00:00,K2025,1.0062924772132626
2025-03-04 08:40:00+00:00,K2025,1.0062960912031182
2025-03-04 08:45:00+00:00,K2025,1.0063033171444822
2025-03-04 08:50:00+00:00,K2025,1.0064130421889401
2025-03-04 08:55:00+00:00,K2025,1.0066153059451255
2025-03-04 09:00:00+00:00,K2025,1.0067256741848287
2025-03-04 09:05:00+00:00,K2025,1.0067914390407802
2025-03-04 09:10:00+00:00,K2025,1.0069677181147274
2025-03-04 09:15:00+00:00,K2025,1.007101225084311
2025-03-04 09:20:00+00:00,K2025,1.0071847013290147
2025-03-04 09:25:00+00:00,K2025,1.007297598230687
2025-03-04 09:30:00+00:00,K2025,1.0073566686880229
2025-03-04 09:35:00+00:00,K2025,1.0073914203792822
2025-03-04 09:40:00+00:00,K2025,1.0074454320268256
2025-03-04 09:45:00+00:00,K2025,1.0075132102843753
2025-03-04 09:50:00+00:00,K2025,1.0075408539603947
2025-03-04 09:55:00+00:00,K2025,1.0075408539603947
2025-03-04 10:00:00+00:00,K2025,1.0075408539603947
2025-03-04 10:05:00+00:00,K2025,1.0075408539603947
2025-03-04 10:10:00+00:00,K2025,1.007547745340471
2025-03-04 10:15:00+00:00,K2025,1.0075932456724819
2025-03-04 10:20:00+00:00,K2025,1.0075932456724819
2025-03-04 10:25:00+00:00,K2025,1.007547745340471
2025-03-04 10:30:00+00:00,K2025,1.007547745340471
2025-03-04 10:35:00+00:00,K2025,1.007547745340471
2025-03-04 10:40:00+00:00,K2025,1.007547745340471
2025-03-04 10:45:00+00:00,K2025,1.007547745340471
2025-03-04 10:50:00+00:00,K2025,1.007525294401879
2025-03-04 10:55:00+00:00,K2025,1.0074907593457834
2025-03-04 11:00:00+00:00,K2025,1.0074297973733632
2025-03-04 11:05:00+00:00,K2025,1.0073497183631464
2025-03-04 11:10:00+00:00,K2025,1.007302824968157
2025-03-04 11:15:00+00:00,K2025,1.00705819176632
2025-03-04 11:20:00+00:00,K2025,1.0068323482826138
2025-03-04 11:25:00+00:00,K2025,1.0068146190480798
2025-03-04 11:30:00+00:00,K2025,1.0067523605932207
2025-03-04 11:35:00+00:00,K2025,1.0067523605932207
2025-03-04 11:40:00+00:00,K2025,1.0067523605932207
2025-03-04 11:45:00+00:00,K2025,1.0067523605932207
2025-03-04 11:50:00+00:00,K2025,1.0067523605932207
2025-03-04 11:55:00+00:00,K2025,1.0067523605932207
2025-03-04 12:00:00+00:00,K2025,1.0068146190480798
2025-03-04 12:05:00+00:00,K2025,1.0068146190480798
2025-03-04 12:10:00+00:00,K2025,1.0068146190480798
2025-03-04 12:15:00+00:00,K2025,1.0068146190480798
2025-03-04 12:20:00+00:00,K2025,1.0068323482826138
2025-03-04 12:25:00+00:00,K2025,1.0070074802243099
2025-03-04 12:30:00+00:00,K2025,1.007178959047493
2025-03-04 12:35:00+00:00,K2025,1.007189485305469
2025-03-04 12:40:00+00:00,K2025,1.0072296705895032
2025-03-04 12:45:00+00:00,K2025,1.0072906152677175
2025-03-04 12:50:00+00:00,K2025,1.0073183546025013
2025-03-04 12:55:00+00:00,K2025,1.0074054505757306
2025-03-04 13:00:00+00:00,K2025,1.0074054505757306
2025-03-04 13:05:00+00:00,K2025,1.0074054505757306
2025-03-04 13:10:00+00:00,K2025,1.0075414733856465
2025-03-04 13:15:00+00:00,K2025,1.0075414733856465
2025-03-04 13:20:00+00:00,K2025,1.0075414733856465
2025-03-04 13:25:00+00:00,K2025,1.0075414733856465
2025-03-04 13:30:00+00:00,K2025,1.0075414733856465
2025-03-04 13:35:00+00:00,K2025,1.0076060048916675
2025-03-04 13:40:00+00:00,K2025,1.0076060048916675
2025-03-04 13:45:00+00:00,K2025,1.0076060048916675
2025-03-04 13:50:00+00:00,K2025,1.0075380091061965
2025-03-04 13:55:00+00:00,K2025,1.0075991060880705
2025-03-04 14:00:00+00:00,K2025,1.0075380091061965
2025-03-04 14:05:00+00:00,K2025,1.0075380091061965
2025-03-04 14:10:00+00:00,K2025,1.0073323085450188
2025-03-04 14:15:00+00:00,K2025,1.0073323085450188
2025-03-04 14:20:00+00:00,K2025,1.007173693178002
2025-03-04 14:25:00+00:00,K2025,1.0070987644195606
2025-03-04 14:30:00+00:00,K2025,1.0070290604924041
2025-03-04 14:35:00+00:00,K2025,1.0069594336259817
2025-03-04 14:40:00+00:00,K2025,1.0068254971594537
2025-03-04 14:45:00+00:00,K2025,1.0067487737684249
2025-03-04 14:50:00+00:00,K2025,1.0067487737684249
2025-03-04 14:55:00+00:00,K2025,1.0067487737684249
2025-03-04 15:00:00+00:00,K2025,1.0067487737684249
2025-03-04 15:05:00+00:00,K2025,1.0067006941049685
2025-03-04 15:10:00+00:00,K2025,1.0065261722075374
2025-03-04 15:15:00+00:00,K2025,1.0063772440133274
2025-03-04 15:20:00+00:00,K2025,1.0063772440133274
2025-03-04 15:25:00+00:00,K2025,1.0063418984734411
2025-03-04 15:30:00+00:00,K2025,1.0063140281853014
2025-03-04 15:35:00+00:00,K2025,1.0062606338566709
2025-03-04 15:40:00+00:00,K2025,1.0062093397801708
2025-03-04 15:45:00+00:00,K2025,1.0061818525071242
2025-03-04 15:50:00+00:00,K2025,1.0061818525071242
2025-03-04 15:55:00+00:00,K2025,1.0061818525071242
2025-03-04 16:00:00+00:00,K2025,1.0061818525071242
2025-03-04 16:05:00+00:00,K2025,1.0062093397801708
2025-03-04 16:10:00+00:00,K2025,1.0061818525071242
2025-03-04 16:15:00+00:00,K2025,1.006156317369878
2025-03-04 16:20:00+00:00,K2025,1.006156317369878
2025-03-04 16:25:00+00:00,K2025,1.006156317369878
2025-03-04 16:30:00+00:00,K2025,1.006189410203854
2025-03-04 16:35:00+00:00,K2025,1.006141680270897
2025-03-04 16:40:00+00:00,K2025,1.0061177626647622
2025-03-04 16:45:00+00:00,K2025,1.0061012561197453
2025-03-04 16:50:00+00:00,K2025,1.0060700342897015
2025-03-04 16:55:00+00:00,K2025,1.0060239602908976
2025-03-04 17:00:00+00:00,K2025,1.0059652829441383
2025-03-04 17:05:00+00:00,K2025,1.0058794525818322
2025-03-04 17:10:00+00:00,K2025,1.005820908630576
2025-03-04 17:15:00+00:00,K2025,1.0058042097651638
2025-03-04 17:20:00+00:00,K2025,1.0057606642417698
2025-03-04 17:25:00+00:00,K2025,1.0057263972059207
2025-03-04 17:30:00+00:00,K2025,1.0057263972059207
2025-03-04 17:35:00+00:00,K2025,1.0056401750866208
2025-03-04 17:40:00+00:00,K2025,1.0055445620581533
2025-03-04 17:45:00+00:00,K2025,1.0054826190785269
2025-03-04 17:50:00+00:00,K2025,1.0053870015794395
2025-03-04 17:55:00+00:00,K2025,1.005242590646245
2025-03-04 18:00:00+00:00,K2025,1.0050984723745817
2025-03-04 18:05:00+00:00,K2025,1.0049885340246072
2025-03-04 18:10:00+00:00,K2025,1.0048789374794105
2025-03-04 18:15:00+00:00,K2025,1.0047944702962264
2025-03-04 18:20:00+00:00,K2025,1.0047523338951592
2025-03-04 18:25:00+00:00,K2025,1.0047523338951592
2025-03-04 18:30:00+00:00,K2025,1.0047484896604804
2025-03-04 18:35:00+00:00,K2025,1.0047484896604804
2025-03-04 18:40:00+00:00,K2025,1.0046812252244672
2025-03-04 18:45:00+00:00,K2025,1.004598996884307
2025-03-04 18:50:00+00:00,K2025,1.0045762965635991
2025-03-04 18:55:00+00:00,K2025,1.0045171414599254
2025-03-04 19:00:00+00:00,K2025,1.0044444098793437
2025-03-04 19:05:00+00:00,K2025,1.0044444098793437
2025-03-04 19:10:00+00:00,K2025,1.0044231278306417
2025-03-04 19:15:00+00:00,K2025,1.00441343233852
2025-03-04 19:20:00+00:00,K2025,1.004395970599837
2025-03-04 19:25:00+00:00,K2025,1.0043784842046395
2025-03-04 19:30:00+00:00,K2025,1.0043581893354054
2025-03-04 19:35:00+00:00,K2025,1.0043581893354054
2025-03-04 19:40:00+00:00,K2025,1.0043437372518431
2025-03-04 19:45:00+00:00,K2025,1.0043262719233845
2025-03-04 19:50:00+00:00,K2025,1.0043262719233845
2025-03-04 20:00:00+00:00,K2025,1.0043262719233845
2025-03-04 20:15:00+00:00,K2025,1.0043107406333809
2025-03-04 20:20:00+00:00,K2025,1.0042204994085935
2025-03-04 20:30:00+00:00,K2025,1.0041006861937785
2025-03-04 20:35:00+00:00,K2025,1.0040613389303137
2025-03-04 20:40:00+00:00,K2025,1.0040613389303137
2025-03-04 20:45:00+00:00,K2025,1.0040025780341884
2025-03-04 21:00:00+00:00,K2025,1.0039241099601717
2025-03-04 21:05:00+00:00,K2025,1.0039241099601717
2025-03-04 21:10:00+00:00,K2025,1.0039241099601717
2025-03-04 21:15:00+00:00,K2025,1.0039241099601717
2025-03-04 21:20:00+00:00,K2025,1.0040006186700314
2025-03-04 21:25:00+00:00,K2025,1.0040006186700314
2025-03-04 21:30:00+00:00,K2025,1.0040006186700314
2025-03-04 21:35:00+00:00,K2025,1.0040006186700314
2025-03-04 21:40:00+00:00,K2025,1.004059379566157
2025-03-04 21:45:00+00:00,K2025,1.0041791927809722
2025-03-04 21:50:00+00:00,K2025,1.0041791927809722
2025-03-04 21:55:00+00:00,K2025,1.0042082853072982
2025-03-04 22:10:00+00:00,K2025,1.0044298459899434
2025-03-04 22:20:00+00:00,K2025,1.0045441293587447
2025-03-04 22:25:00+00:00,K2025,1.0047218098640867
2025-03-04 22:30:00+00:00,K2025,1.0048899296957243
2025-03-05 01:05:00+00:00,K2025,1.0050194019261087
2025-03-05 01:10:00+00:00,K2025,1.0051588449430562
2025-03-05 01:15:00+00:00,K2025,1.0051588449430562
2025-03-05 01:20:00+00:00,K2025,1.0051588449430562
2025-03-05 01:30:00+00:00,K2025,1.0051588449430562
2025-03-05 01:35:00+00:00,K2025,1.0051588449430562
2025-03-05 01:40:00+00:00,K2025,1.0051588449430562
2025-03-05 01:45:00+00:00,K2025,1.005264538582237
2025-03-05 01:55:00+00:00,K2025,1.005264538582237
2025-03-05 02:10:00+00:00,K2025,1.005264538582237
2025-03-05 02:15:00+00:00,K2025,1.005264538582237
2025-03-05 02:20:00+00:00,K2025,1.005264538582237
2025-03-05 02:30:00+00:00,K2025,1.0051588449430562
2025-03-05 02:35:00+00:00,K2025,1.0050870979380522
2025-03-05 02:40:00+00:00,K2025,1.0050870979380522
2025-03-05 02:45:00+00:00,K2025,1.0050265903342703
2025-03-05 02:50:00+00:00,K2025,1.0050265903342703
2025-03-05 02:55:00+00:00,K2025,1.0050265903342703
2025-03-05 03:00:00+00:00,K2025,1.0050265903342703
2025-03-05 03:05:00+00:00,K2025,1.0050265903342703
2025-03-05 03:20:00+00:00,K2025,1.0050870979380522
2025-03-05 03:25:00+00:00,K2025,1.0050265903342703
2025-03-05 03:35:00+00:00,K2025,1.0050265903342703
2025-03-05 03:50:00+00:00,K2025,1.0050265903342703
2025-03-05 04:00:00+00:00,K2025,1.0050265903342703
2025-03-05 04:45:00+00:00,K2025,1.0050265903342703
2025-03-05 05:00:00+00:00,K2025,1.0050785604773758
2025-03-05 05:25:00+00:00,K2025,1.0051628361606417
2025-03-05 06:00:00+00:00,K2025,1.0051628361606417
2025-03-05 06:05:00+00:00,K2025,1.0052936159010664
2025-03-05 06:10:00+00:00,K2025,1.0053161941237498
2025-03-05 06:15:00+00:00,K2025,1.0053161941237498
2025-03-05 06:25:00+00:00,K2025,1.0053646372188672
2025-03-05 06:35:00+00:00,K2025,1.0053646372188672
2025-03-05 06:40:00+00:00,K2025,1.0053646372188672
2025-03-05 06:50:00+00:00,K2025,1.0053646372188672
2025-03-05 06:55:00+00:00,K2025,1.0053646372188672
2025-03-05 07:00:00+00:00,K2025,1.0053646372188672
2025-03-05 07:05:00+00:00,K2025,1.0053293316933054
2025-03-05 07:10:00+00:00,K2025,1.0053293316933054
