timestamp,contract,close_d1_scaled,close_d2,spread
2025-03-03 17:15:00+00:00,K2025,72.7810118729356,72.73,0.05101187293558951
2025-03-03 17:20:00+00:00,K2025,72.84292681285302,72.82,0.022926812853029332
2025-03-03 17:25:00+00:00,K2025,72.86356512615883,72.78,0.08356512615883105
2025-03-03 17:30:00+00:00,K2025,72.83260765620011,72.76,0.07260765620010545
2025-03-03 17:35:00+00:00,K2025,72.88420343946464,72.8,0.0842034394646447
2025-03-03 17:40:00+00:00,K2025,72.89452259611754,72.8,0.09452259611754243
2025-03-03 17:45:00+00:00,K2025,72.86356512615883,72.78,0.08356512615883105
2025-03-03 17:50:00+00:00,K2025,72.83260765620011,72.72,0.1126076562001117
2025-03-03 17:55:00+00:00,K2025,72.73973524632397,72.64,0.09973524632397357
2025-03-03 18:00:00+00:00,K2025,72.72941608967106,72.63,0.09941608967106674
2025-03-03 18:05:00+00:00,K2025,72.61590536648912,72.48,0.1359053664891121
2025-03-03 18:10:00+00:00,K2025,71.9038835574387,71.55,0.3538835574387065
2025-03-03 18:15:00+00:00,K2025,71.656223797769,71.25,0.40622379776900175
2025-03-03 18:20:00+00:00,K2025,71.82133030421546,71.51,0.3113303042154598
2025-03-03 18:25:00+00:00,K2025,71.64590464111609,71.41,0.23590464111609322
2025-03-03 18:30:00+00:00,K2025,71.59430885785157,71.32,0.27430885785157955
2025-03-03 18:35:00+00:00,K2025,71.58398970119866,71.24,0.3439897011986659
2025-03-03 18:40:00+00:00,K2025,71.54271307458704,71.21,0.3327130745870477
2025-03-03 18:45:00+00:00,K2025,71.71813873768643,71.44,0.27813873768643305
2025-03-03 18:50:00+00:00,K2025,71.75941536429804,71.43,0.3294153642980291
2025-03-03 18:55:00+00:00,K2025,71.82133030421546,71.54,0.2813303042154587
2025-03-03 19:00:00+00:00,K2025,71.86260693082708,71.53,0.33260693082708315
2025-03-03 19:05:00+00:00,K2025,71.83164946086838,71.59,0.24164946086837347
2025-03-03 19:10:00+00:00,K2025,71.87292608748,71.61,0.2629260874799968
2025-03-03 19:15:00+00:00,K2025,71.84196861752127,71.57,0.27196861752128143
2025-03-03 19:20:00+00:00,K2025,71.80069199090966,71.56,0.240691990909653
2025-03-03 19:25:00+00:00,K2025,71.85228777417419,71.62,0.232287774174182
2025-03-03 19:30:00+00:00,K2025,71.70781958103352,71.47,0.23781958103351997
2025-03-03 19:35:00+00:00,K2025,71.70781958103352,71.45,0.257819581033516
2025-03-03 19:45:00+00:00,K2025,71.60462801450447,71.32,0.2846280145044773
2025-03-03 19:50:00+00:00,K2025,71.61494717115738,71.43,0.18494717115737558
2025-03-03 19:55:00+00:00,K2025,71.63558548446319,71.42,0.21558548446319037
2025-03-03 20:00:00+00:00,K2025,71.656223797769,71.44,0.21622379776900402
2025-03-03 20:05:00+00:00,K2025,71.63558548446319,71.41,0.22558548446319548
2025-03-03 20:10:00+00:00,K2025,71.56335138789285,71.31,0.25335138789284883
2025-03-03 20:15:00+00:00,K2025,71.56335138789285,71.32,0.24335138789285793
2025-03-03 20:20:00+00:00,K2025,71.52207476128123,71.29,0.2320747612812255
2025-03-03 20:25:00+00:00,K2025,71.49111729132252,71.27,0.22111729132252833
2025-03-03 20:30:00+00:00,K2025,71.52207476128123,71.24,0.2820747612812369
2025-03-03 20:35:00+00:00,K2025,71.50143644797542,71.23,0.2714364479754181
2025-03-03 20:45:00+00:00,K2025,71.55303223123995,71.27,0.28303223123995735
2025-03-03 20:50:00+00:00,K2025,71.55303223123995,71.29,0.2630322312399471
2025-03-03 20:55:00+00:00,K2025,71.60462801450447,71.35,0.25462801450447614
2025-03-03 21:00:00+00:00,K2025,71.60462801450447,71.34,0.26462801450446705
2025-03-03 21:05:00+00:00,K2025,71.60462801450447,71.37,0.2346280145044659
2025-03-03 21:20:00+00:00,K2025,71.67686211107481,71.43,0.2468621110748046
2025-03-03 21:35:00+00:00,K2025,71.70781958103352,71.45,0.257819581033516
2025-03-03 21:40:00+00:00,K2025,71.72845789433933,71.48,0.24845789433932453
2025-03-03 21:50:00+00:00,K2025,71.71813873768643,71.46,0.258138737686437
2025-03-03 21:55:00+00:00,K2025,71.74909620764514,71.48,0.2690962076451342
2025-03-03 22:15:00+00:00,K2025,71.87292608748,71.65,0.22292608747999054
2025-03-03 22:45:00+00:00,K2025,71.71813873768643,71.44,0.27813873768643305
2025-03-04 01:00:00+00:00,K2025,71.59430885785157,71.28,0.3143088578515716
2025-03-04 01:05:00+00:00,K2025,71.60462801450447,71.26,0.34462801450446534
2025-03-04 01:10:00+00:00,K2025,71.48079813466963,71.13,0.35079813466963117
2025-03-04 01:15:00+00:00,K2025,71.49111729132252,71.13,0.3611172913225289
2025-03-04 01:20:00+00:00,K2025,71.49111729132252,71.12,0.3711172913225198
2025-03-04 01:25:00+00:00,K2025,71.49111729132252,71.12,0.3711172913225198
2025-03-04 01:35:00+00:00,K2025,71.43952150805801,71.07,0.3695215080580141
2025-03-04 02:05:00+00:00,K2025,71.59430885785157,71.19,0.404308857851575
2025-03-04 02:20:00+00:00,K2025,71.54271307458704,71.17,0.3727130745870397
2025-03-04 02:25:00+00:00,K2025,71.49111729132252,71.11,0.3811172913225249
2025-03-04 02:45:00+00:00,K2025,71.54271307458704,71.14,0.40271307458704086
2025-03-04 03:05:00+00:00,K2025,71.58398970119866,71.21,0.37398970119866703
2025-03-04 03:15:00+00:00,K2025,71.57367054454576,71.23,0.34367054454575907
2025-03-04 03:20:00+00:00,K2025,71.54271307458704,71.22,0.32271307458704257
2025-03-04 03:25:00+00:00,K2025,71.58398970119866,71.23,0.3539897011986568
2025-03-04 03:30:00+00:00,K2025,71.58398970119866,71.23,0.3539897011986568
2025-03-04 03:35:00+00:00,K2025,71.62526632781028,71.21,0.4152663278102864
2025-03-04 03:40:00+00:00,K2025,71.52207476128123,71.14,0.3820747612812312
2025-03-04 03:45:00+00:00,K2025,71.49111729132252,71.13,0.3611172913225289
2025-03-04 03:55:00+00:00,K2025,71.54271307458704,71.17,0.3727130745870397
2025-03-04 04:00:00+00:00,K2025,71.52207476128123,71.11,0.4120747612812323
2025-03-04 04:05:00+00:00,K2025,71.49111729132252,71.12,0.3711172913225198
2025-03-04 04:10:00+00:00,K2025,71.47047897801671,71.12,0.35047897801671013
2025-03-04 04:35:00+00:00,K2025,71.52207476128123,71.11,0.4120747612812323
2025-03-04 04:40:00+00:00,K2025,71.49111729132252,71.11,0.3811172913225249
2025-03-04 04:45:00+00:00,K2025,71.50143644797542,71.11,0.39143644797542265
2025-03-04 05:00:00+00:00,K2025,71.49111729132252,71.15,0.34111729132251867
2025-03-04 05:05:00+00:00,K2025,71.55303223123995,71.18,0.37303223123994655
2025-03-04 05:10:00+00:00,K2025,71.52207476128123,71.13,0.3920747612812363
2025-03-04 05:20:00+00:00,K2025,71.49111729132252,71.08,0.41111729132252606
2025-03-04 05:30:00+00:00,K2025,71.4188831947522,71.03,0.38888319475219646
2025-03-04 05:35:00+00:00,K2025,71.37760656814058,70.99,0.38760656814058336
2025-03-04 05:40:00+00:00,K2025,71.35696825483477,70.96,0.3969682548347748
2025-03-04 05:45:00+00:00,K2025,71.32601078487605,70.93,0.39601078487604013
2025-03-04 05:50:00+00:00,K2025,71.34664909818186,70.95,0.3966490981818538
2025-03-04 06:05:00+00:00,K2025,71.46015982136382,71.06,0.40015982136381467
2025-03-04 06:10:00+00:00,K2025,71.4498406647109,71.07,0.3798406647109118
2025-03-04 06:20:00+00:00,K2025,71.52207476128123,71.09,0.43207476128122835
2025-03-04 06:30:00+00:00,K2025,71.50143644797542,71.1,0.40143644797542777
2025-03-04 06:35:00+00:00,K2025,71.53239391793414,71.13,0.40239391793414825
2025-03-04 06:45:00+00:00,K2025,71.4498406647109,71.03,0.41984066471090387
2025-03-04 06:50:00+00:00,K2025,71.48079813466963,71.05,0.43079813466962946
2025-03-04 06:55:00+00:00,K2025,71.48079813466963,71.08,0.4007981346696283
2025-03-04 07:05:00+00:00,K2025,71.29505331491734,70.89,0.405053314917339
2025-03-04 07:10:00+00:00,K2025,71.36728741148767,70.92,0.4472874114876646
2025-03-04 07:15:00+00:00,K2025,71.35696825483477,70.94,0.41696825483477085
2025-03-04 07:20:00+00:00,K2025,71.29505331491734,70.88,0.4150533149173441
2025-03-04 07:25:00+00:00,K2025,71.30537247157024,70.89,0.4153724715702367
2025-03-04 07:30:00+00:00,K2025,71.33632994152896,70.9,0.4363299415289532
2025-03-04 07:35:00+00:00,K2025,71.30537247157024,70.97,0.3353724715702384
2025-03-04 07:40:00+00:00,K2025,71.38792572479348,70.91,0.4779257247934794
2025-03-04 07:45:00+00:00,K2025,71.34664909818186,70.9,0.44664909818185095
2025-03-04 07:50:00+00:00,K2025,71.32601078487605,70.88,0.4460107848760515
2025-03-04 07:55:00+00:00,K2025,71.32601078487605,70.88,0.4460107848760515
2025-03-04 08:00:00+00:00,K2025,71.22281921834701,70.72,0.5028192183470139
2025-03-04 08:05:00+00:00,K2025,71.17122343508248,70.67,0.5012234350824798
2025-03-04 08:10:00+00:00,K2025,71.16090427842958,70.7,0.4609042784295809
2025-03-04 08:15:00+00:00,K2025,71.17122343508248,70.65,0.5212234350824758
2025-03-04 08:20:00+00:00,K2025,71.23313837499991,70.7,0.5331383749999077
2025-03-04 08:25:00+00:00,K2025,71.17122343508248,70.63,0.541223435082486
2025-03-04 08:30:00+00:00,K2025,71.30537247157024,70.83,0.475372471570239
2025-03-04 08:35:00+00:00,K2025,71.27441500161153,70.79,0.4844150016115236
2025-03-04 08:40:00+00:00,K2025,71.25377668830572,70.73,0.5237766883057162
2025-03-04 08:45:00+00:00,K2025,71.24345753165282,70.73,0.5134575316528185
2025-03-04 08:50:00+00:00,K2025,71.23313837499991,70.7,0.5331383749999077
2025-03-04 08:55:00+00:00,K2025,71.22281921834701,70.63,0.5928192183470173
2025-03-04 09:00:00+00:00,K2025,71.06803186855343,70.54,0.5280318685534269
2025-03-04 09:05:00+00:00,K2025,71.11962765181796,70.57,0.5496276518179712
2025-03-04 09:10:00+00:00,K2025,71.11962765181796,70.57,0.5496276518179712
2025-03-04 09:15:00+00:00,K2025,71.04739355524762,70.53,0.5173935552476223
2025-03-04 09:20:00+00:00,K2025,71.11962765181796,70.57,0.5496276518179712
2025-03-04 09:25:00+00:00,K2025,71.12994680847086,70.58,0.5499468084708639
2025-03-04 09:30:00+00:00,K2025,71.24345753165282,70.67,0.5734575316528208
2025-03-04 09:35:00+00:00,K2025,71.23313837499991,70.65,0.5831383749999048
2025-03-04 09:40:00+00:00,K2025,71.27441500161153,70.74,0.534415001611535
2025-03-04 09:45:00+00:00,K2025,71.24345753165282,70.7,0.5434575316528196
2025-03-04 09:50:00+00:00,K2025,71.10930849516505,70.57,0.5393084951650593
2025-03-04 09:55:00+00:00,K2025,71.09898933851215,70.57,0.5289893385121616
2025-03-04 10:00:00+00:00,K2025,71.12994680847086,70.66,0.46994680847086556
2025-03-04 10:05:00+00:00,K2025,71.12994680847086,70.61,0.5199468084708627
2025-03-04 10:10:00+00:00,K2025,71.07835102520635,70.54,0.5383510252063388
2025-03-04 10:15:00+00:00,K2025,71.12994680847086,70.56,0.5699468084708599
2025-03-04 10:20:00+00:00,K2025,71.15058512177667,70.68,0.470585121776665
2025-03-04 10:25:00+00:00,K2025,71.1815425917354,70.7,0.4815425917353906
2025-03-04 10:30:00+00:00,K2025,71.23313837499991,70.77,0.4631383749999145
2025-03-04 10:35:00+00:00,K2025,71.28473415826443,70.82,0.4647341582644344
2025-03-04 10:40:00+00:00,K2025,71.25377668830572,70.78,0.47377668830571906
2025-03-04 10:45:00+00:00,K2025,71.22281921834701,70.78,0.44281921834701166
2025-03-04 10:50:00+00:00,K2025,71.28473415826443,70.8,0.48473415826443045
2025-03-04 10:55:00+00:00,K2025,71.27441500161153,70.76,0.5144150016115248
2025-03-04 11:00:00+00:00,K2025,71.24345753165282,70.77,0.47345753165282645
2025-03-04 11:05:00+00:00,K2025,71.34664909818186,70.89,0.45664909818185606
2025-03-04 11:10:00+00:00,K2025,71.33632994152896,70.92,0.4163299415289572
2025-03-04 11:15:00+00:00,K2025,71.28473415826443,70.83,0.4547341582644293
2025-03-04 11:20:00+00:00,K2025,71.2021809050412,70.72,0.48218090504120426
2025-03-04 11:25:00+00:00,K2025,71.11962765181796,70.66,0.45962765181796783
2025-03-04 11:30:00+00:00,K2025,71.04739355524762,70.58,0.46739355524762516
2025-03-04 11:35:00+00:00,K2025,71.06803186855343,70.54,0.5280318685534269
2025-03-04 11:40:00+00:00,K2025,71.03707439859473,70.53,0.5070743985947246
2025-03-04 11:45:00+00:00,K2025,71.03707439859473,70.53,0.5070743985947246
2025-03-04 11:50:00+00:00,K2025,70.9751594586773,70.43,0.5451594586772899
2025-03-04 11:55:00+00:00,K2025,71.01643608528892,70.5,0.516436085288916
2025-03-04 12:00:00+00:00,K2025,70.9751594586773,70.42,0.555159458677295
2025-03-04 12:05:00+00:00,K2025,70.9751594586773,70.46,0.515159458677303
2025-03-04 12:10:00+00:00,K2025,70.9957977719831,70.45,0.5457977719831035
2025-03-04 12:15:00+00:00,K2025,70.9751594586773,70.47,0.5051594586772978
2025-03-04 12:20:00+00:00,K2025,70.9751594586773,70.44,0.535159458677299
2025-03-04 12:25:00+00:00,K2025,70.87196789214825,70.33,0.54196789214825
2025-03-04 12:30:00+00:00,K2025,70.86164873549535,70.3,0.5616487354953534
2025-03-04 12:35:00+00:00,K2025,70.79973379557792,70.22,0.5797337955779227
2025-03-04 12:40:00+00:00,K2025,70.76877632561921,70.2,0.5687763256192113
2025-03-04 12:45:00+00:00,K2025,70.7584571689663,70.19,0.5684571689663045
2025-03-04 12:50:00+00:00,K2025,70.78941463892502,70.23,0.5594146389250199
2025-03-04 12:55:00+00:00,K2025,70.7584571689663,70.22,0.5384571689663034
2025-03-04 13:00:00+00:00,K2025,71.02675524194183,70.52,0.506755241941832
2025-03-04 13:05:00+00:00,K2025,70.95452114537149,70.45,0.5045211453714842
2025-03-04 13:10:00+00:00,K2025,71.02675524194183,70.49,0.5367552419418331
2025-03-04 13:15:00+00:00,K2025,71.00611692863602,70.51,0.4961169286360132
2025-03-04 13:20:00+00:00,K2025,71.01643608528892,70.57,0.44643608528892287
2025-03-04 13:25:00+00:00,K2025,71.01643608528892,70.53,0.4864360852889149
2025-03-04 13:30:00+00:00,K2025,71.04739355524762,70.52,0.5273935552476274
2025-03-04 13:35:00+00:00,K2025,71.05771271190054,70.52,0.5377127119005394
